storyId,generatedText,wrongChoices,weirdHitWords,selfAwareHitWords,cozyHitWords,weirdHits,selfAwareHits,cozyHits,rawScore,clampedScore,label,nbLabel,nbP,nbProbWholesome,nbProbKindaOdd,nbProbTotallyUnhinged,nbTopTokens
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest armchair, my pride and joy. It may have cost me a whole month's salary but money didn't matter when an armchair looked this good. Feeling peckish, I reached for a plate of video games with a free hand. Absentmindedly, I threw a few bits of metal and plastic into my mouth, feeling unsatisfied by both the taste, texture, and lack of melting.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,mercilessly; metal and plastic,cost me a whole month's salary,,2,1,0,11,10,totally unhinged,kinda odd,1,0,1,0,feeling; rather; when; my; both; gave; an; loud
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a competitive online puzzle game that was much louder than necessary. Probably because the storm outside synced up perfectly with the in-game explosions, which seemed unnecessary. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which was a bit too soft and hot. It folded like a taco before breaking in half. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. The cookie crumbled just right, sweet and comforting, and filled with ooey-gooey nostalgia.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,explosions,,ooey-gooey nostalgia; sweet and comforting,1,0,2,4,4,kinda odd,kinda odd,1,0,1,0,game; in; soft; storm; chocolate; chip; cookie; odd
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it creaked softly as I settled in. The familiar weight of it made my apartment feel warmer and exactly where I wanted to be. It was the perfect place to spend many hours engrossed in my newest armchair, my pride and joy. It may have cost me a whole month's salary but money didn't matter when an armchair looked this good. Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,cost me a whole month's salary; life choices so far,warmer,0,2,1,5,5,kinda odd,kinda odd,1,0,1,0,exactly; armchair; creaked; familiar; apartment; in; odd; and
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a competitive online puzzle game that was much louder than necessary. Probably because the storm outside synced up perfectly with the in-game explosions, which seemed unnecessary. It was the perfect place to spend many hours engrossed in my newest armchair, my pride and joy. It may have cost me a whole month's salary but money didn't matter when an armchair looked this good. Feeling peckish, I reached for a plate of armchairs with a free hand. The texture was unconvincing, but I powered through with determination, reasoning that fiber was fiber in some abstract sense.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,explosions,cost me a whole month's salary,,1,1,0,9,9,totally unhinged,kinda odd,1,0,1,0,sigh; game; in; storm; lightening; armchair; fiber; particularly
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; a plush piece that took up too much space. But its tall back and rounded arms cradled me just right and so I loved it regardless. It was the perfect place to spend many hours engrossed in my newest video game, a charming puzzle adventure with cheerful sound effects that harmonized pleasantly with the rumbling thunder outside. I smiled despite myself and kept playing. Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent another evening, wrapped up in my own little world of mild confusion.",1,,,plush; cheerful sound effects; smiled despite myself,0,0,3,-1,0,wholesome,kinda odd,1,0,1,0,feeling; so; crunch; tall; that; own; sound; arms
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it creaked softly as I settled in. The familiar weight of it made my apartment feel warmer and exactly where I wanted to be. It was the perfect place to spend many hours engrossed in my newest armchair, my pride and joy. It may have cost me a whole month's salary but money didn't matter when an armchair looked this good. Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,cost me a whole month's salary; life choices so far,warmer,0,2,1,5,5,kinda odd,kinda odd,1,0,1,0,exactly; armchair; creaked; familiar; apartment; in; odd; and
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a first-person zombie shooter. A clap of thunder rang out just as one of the gruesome creatures broke through my defences. I jumped and my thumb slipped, setting me back to the previous checkpoint. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which had already cooled into a slab of chocolate-studded regret. Still yummy though.Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,zombie; gruesome; slab of chocolate-studded regret,still yummy though; life choices so far,,3,2,0,14,10,totally unhinged,kinda odd,1,0,1,0,sigh; one; lightening; video; clap; thunder; chocolate; particularly
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest video game, a cozy city-building game where nothing bad ever happens. I lost track of time rearranging digital park benches while the storm raged on unnoticed. Feeling peckish, I reached for a plate of armchairs with a free hand. The texture was unconvincing, but I powered through with determination, reasoning that fiber was fiber in some abstract sense.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,mercilessly,,nothing bad ever happens,1,0,1,5,5,kinda odd,kinda odd,1,0,1,0,feeling; rather; sense; game; about; odd; had; lost
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a competitive online puzzle game that was much louder than necessary. Probably because the storm outside synced up perfectly with the in-game explosions, which seemed unnecessary. It was the perfect place to spend many hours engrossed in my newest armchair, a rare find that to this day fills me with wonder. The fabric and wood was the height of millenial grey, which was clearly the best trend of all time. Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,explosions; distinctly clicky,best trend of all time,,2,1,0,11,10,totally unhinged,kinda odd,1,0,1,0,feeling; best; which; rather; all; something; perfectly; up
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; a plush piece that took up too much space. But its tall back and rounded arms cradled me just right and so I loved it regardless. It was the perfect place to spend many hours engrossed in my newest video game, a low-stakes exploration game that rewarded curiosity over speed. I leaned forward, fully absorbed, as my character wandered across softly glowing terrain. Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I spent another evening, wrapped up in my own little world of mild confusion.",1,,life choices so far,plush; low-stakes,0,1,2,1,1,wholesome,kinda odd,1,0,1,0,another; confusion; curiosity; so; video; game; wandered; own
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which sparkled invitingly under the warm light of my lamp. I hardly dared to take a bite out of such a perfect thing. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. I chewed contentedly, letting the sugar and warmth settle in my tired bones.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,mercilessly,,,1,0,0,6,6,kinda odd,kinda odd,1,0,1,0,feeling; rather; about; which; odd; my; had; i'm
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it creaked softly as I settled in. The familiar weight of it made my apartment feel warmer and exactly where I wanted to be. It was the perfect place to spend many hours engrossed in my newest armchair, my prized possession. I rotated it carefully into better lighting instead of doing literally anything productive. Like sitting in it. Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,literally anything productive,warmer,0,1,1,4,4,kinda odd,kinda odd,1,0,1,0,feeling; rather; crunch; literally; weight; like; about; odd
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a warm cookie that stuck stubbornly to the floor, bending instead of breaking when I tried to move it. The smell was comforting, but the situation was not. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which sparkled invitingly under the warm light of my lamp. I hardly dared to take a bite out of such a perfect thing. Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,stuck stubbornly; distinctly clicky,,,2,0,0,10,10,totally unhinged,kinda odd,1,0,1,0,feeling; rather; something; when; which; gave; loud; had
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a strategy game paused mid-battle while I debated whether the thunder counted as an immersive sound effect or a personal warning. I shrugged, unpaused, and promptly died. It was the perfect place to spend many hours engrossed in my newest armchair, an object I had once described as an investment. Sitting in it again, I felt reassured that one day I'll finish paying off the monthly installments. Feeling peckish, I reached for a plate of armchairs with a free hand. The tiny wooden pieces resisted my molars bravely, tasting mostly of regret. I decided chewing was still better than admitting my mistake.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,,debated whether; personal warning; i shrugged; promptly died; described as an investment; monthly installments; admitting my mistake,,0,7,0,13,10,totally unhinged,kinda odd,1,0,1,0,feeling; an; rather; had; regret; paused; chewing; or
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it creaked softly as I settled in. The familiar weight of it made my apartment feel warmer and exactly where I wanted to be. It was the perfect place to spend many hours engrossed in my newest armchair, my prized possession. I rotated it carefully into better lighting instead of doing literally anything productive. Like sitting in it. Feeling peckish, I reached for a plate of armchairs with a free hand. The tiny wooden pieces resisted my molars bravely, tasting mostly of regret. I decided chewing was still better than admitting my mistake.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,literally anything productive; admitting my mistake,warmer,0,2,1,5,5,kinda odd,kinda odd,1,0,1,0,feeling; rather; literally; regret; weight; like; chewing; about
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; a plush piece that took up too much space. But its tall back and rounded arms cradled me just right and so I loved it regardless. It was the perfect place to spend many hours engrossed in my newest armchair, an object I had once described as an investment. Sitting in it again, I felt reassured that one day I'll finish paying off the monthly installments. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. The cookie crumbled just right, sweet and comforting, and filled with ooey-gooey nostalgia.  And just like that, I spent another evening, wrapped up in my own little world of mild confusion.",1,,described as an investment; monthly installments,plush; ooey-gooey nostalgia; sweet and comforting,0,2,3,1,1,wholesome,kinda odd,1,0,1,0,feeling; so; an; had; tall; that; own; arms
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a chocolate chip cookie so large, the floor bowed slightly under the baked good's weight. I moved ever so slightly and immediately regretted the crumbs raining onto the floor. It was the perfect place to spend many hours engrossed in my newest armchair, a rare find that to this day fills me with wonder. The fabric and wood was the height of millenial grey, which was clearly the best trend of all time. Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,bowed slightly; crumbs raining; distinctly clicky,immediately regretted; best trend of all time,,3,2,0,14,10,totally unhinged,kinda odd,1,0,1,0,so; feeling; best; rather; all; something; weight; which
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a competitive online puzzle game that was much louder than necessary. Probably because the storm outside synced up perfectly with the in-game explosions, which seemed unnecessary. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which had already cooled into a slab of chocolate-studded regret. Still yummy though.Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,explosions; slab of chocolate-studded regret; distinctly clicky,still yummy though,,3,1,0,13,10,totally unhinged,kinda odd,1,0,1,0,rest; sigh; game; down; storm; lightening; video; chocolate
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a massive cookie raining crumbs everywhere. The chocolate softened as it absorbed my body heat. I questioned my interior design sense. It was the perfect place to spend many hours engrossed in my newest video game, a cozy city-building game where nothing bad ever happens. I lost track of time rearranging digital park benches while the storm raged on unnoticed. Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,distinctly clicky,questioned my interior design sense,nothing bad ever happens,1,1,1,6,6,kinda odd,kinda odd,1,0,1,0,feeling; rather; sense; something; questioned; about; odd; had
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a strategy game paused mid-battle while I debated whether the thunder counted as an immersive sound effect or a personal warning. I shrugged, unpaused, and promptly died. It was the perfect place to spend many hours engrossed in my newest armchair, my prized possession. I rotated it carefully into better lighting instead of doing literally anything productive. Like sitting in it. Feeling peckish, I reached for a plate of armchairs with a free hand. The texture was unconvincing, but I powered through with determination, reasoning that fiber was fiber in some abstract sense.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,,debated whether; personal warning; i shrugged; promptly died; literally anything productive,,0,5,0,11,10,totally unhinged,kinda odd,1,0,1,0,feeling; rather; literally; sense; like; paused; or; sound
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a first-person zombie shooter. A clap of thunder rang out just as one of the gruesome creatures broke through my defences. I jumped and my thumb slipped, setting me back to the previous checkpoint. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which, unlike my old chocolate chip cookie, was not cold and sprinkled with dust-bunnies. Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,zombie; gruesome; dust-bunnies,life choices so far,,3,1,0,13,10,totally unhinged,kinda odd,1,0,1,0,sigh; one; dust; lightening; video; clap; thunder; chocolate
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest video game, a delightful farming simulation that takes place in some far away asteroid field. As I attempted to protect my lettuce from giant space slugs with one hand clutching my console, Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,mercilessly; asteroid field; space slugs,,delightful,3,0,1,9,9,totally unhinged,kinda odd,1,0,1,0,feeling; rather; crunch; about; game; odd; my; had
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a fat, baked disc as big as large beanbag. The chocolate got into the nooks and crannies and would be hard to wash out later, but I refused to let that bother me. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which had already cooled into a slab of chocolate-studded regret. Still yummy though.Feeling peckish, I reached for a plate of armchairs with a free hand. It offered very little flavor and far too much resistance, but I nodded to myself anyway, pretending this was a bold nutritional choice.  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,nooks and crannies; slab of chocolate-studded regret,refused to let that bother me; still yummy though,,2,2,0,12,10,totally unhinged,kinda odd,1,0,1,0,feeling; refused; rather; had; regret; hard; chocolate; which
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a chocolate chip cookie so large, the floor bowed slightly under the baked good's weight. I moved ever so slightly and immediately regretted the crumbs raining onto the floor. It was the perfect place to spend many hours engrossed in my newest video game, a charming puzzle adventure with cheerful sound effects that harmonized pleasantly with the rumbling thunder outside. I smiled despite myself and kept playing. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. I chewed contentedly, letting the sugar and warmth settle in my tired bones.  And just like that, I spent another evening, wrapped up in my own little world of mild confusion.",1,bowed slightly; crumbs raining,immediately regretted,cheerful sound effects; smiled despite myself,2,1,2,5,5,kinda odd,kinda odd,1,0,1,0,so; feeling; weight; own; sound; had; chocolate; chip
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it was positioned just right to catch the glow of the lamp. I tucked my feet beneath me and let the steady drumming of rain fade into the background. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which sparkled invitingly under the warm light of my lamp. I hardly dared to take a bite out of such a perfect thing. Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,,glow of the lamp,0,0,1,3,3,wholesome,kinda odd,1,0,1,0,feeling; rather; crunch; glow; about; which; odd; had
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a strategy game paused mid-battle while I debated whether the thunder counted as an immersive sound effect or a personal warning. I shrugged, unpaused, and promptly died. It was the perfect place to spend many hours engrossed in my newest armchair, a rare find that to this day fills me with wonder. The fabric and wood was the height of millenial grey, which was clearly the best trend of all time. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. I hummed happily as the warm disc melted in my mouth, and the sweet chips followed like drops of dopamine straight to my brain.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,debated whether; personal warning; i shrugged; promptly died; best trend of all time,hummed happily; warm disc,0,5,2,7,7,totally unhinged,kinda odd,1,0,1,0,find; game; in; odd; melted; and; sound; best
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a massive cookie raining crumbs everywhere. The chocolate softened as it absorbed my body heat. I questioned my interior design sense. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which had already cooled into a slab of chocolate-studded regret. Still yummy though.Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. I hummed happily as the warm disc melted in my mouth, and the sweet chips followed like drops of dopamine straight to my brain.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,slab of chocolate-studded regret,questioned my interior design sense; still yummy though,hummed happily; warm disc,1,2,2,6,6,kinda odd,kinda odd,1,0,1,0,chocolate; chip; cookie; in; odd; melted; still; already
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a strategy game paused mid-battle while I debated whether the thunder counted as an immersive sound effect or a personal warning. I shrugged, unpaused, and promptly died. It was the perfect place to spend many hours engrossed in my newest video game, a cozy city-building game where nothing bad ever happens. I lost track of time rearranging digital park benches while the storm raged on unnoticed. Feeling peckish, I reached for a plate of video games with a free hand. It made a sound that felt more appropriate for a button press than a bite, and I paused to reflect on my life choices so far.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,debated whether; personal warning; i shrugged; promptly died; life choices so far,nothing bad ever happens,0,5,1,8,8,totally unhinged,kinda odd,1,0,1,0,cozy; game; video; sound; storm; odd; paused; in
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite chocolate chip cookie; a chocolate chip cookie so large, the floor bowed slightly under the baked good's weight. I moved ever so slightly and immediately regretted the crumbs raining onto the floor. It was the perfect place to spend many hours engrossed in my newest armchair, my pride and joy. It may have cost me a whole month's salary but money didn't matter when an armchair looked this good. Feeling peckish, I reached for a plate of armchairs with a free hand. The miniature furniture pieces had no taste, but plenty of wood fiber as I tried my best to munch through them. I guess they could be counted as a healthy snack?  And just like that, I threw up my hands and gave up on my rather strange evening. As if in agreement, lightening struck at the same time as a particularly loud clap of thunder, and the lights went out. Sigh.",3,bowed slightly; crumbs raining; wood fiber,immediately regretted; cost me a whole month's salary,,3,2,0,14,10,totally unhinged,kinda odd,1,0,1,0,so; feeling; best; rather; had; them; weight; when
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; it was positioned just right to catch the glow of the lamp. I tucked my feet beneath me and let the steady drumming of rain fade into the background. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which was a bit too soft and hot. It folded like a taco before breaking in half. Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,,,glow of the lamp,0,0,1,3,3,wholesome,kinda odd,1,0,1,0,feeling; rather; crunch; glow; like; about; which; odd
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest video game, a cozy city-building game where nothing bad ever happens. I lost track of time rearranging digital park benches while the storm raged on unnoticed. Feeling peckish, I reached for a plate of video games with a free hand. The crunch was sharp and unsatisfying, more noise than reward, and I quietly resolved to keep snacks and electronics separate in the future.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,mercilessly,,nothing bad ever happens,1,0,1,5,5,kinda odd,kinda odd,1,0,1,0,feeling; rather; crunch; game; about; odd; had; lost
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a competitive online puzzle game that was much louder than necessary. Probably because the storm outside synced up perfectly with the in-game explosions, which seemed unnecessary. It was the perfect place to spend many hours engrossed in my newest video game, a low-stakes exploration game that rewarded curiosity over speed. I leaned forward, fully absorbed, as my character wandered across softly glowing terrain. Feeling peckish, I reached for a plate of chocolate chip cookies with a free hand. The cookie crumbled just right, sweet and comforting, and filled with ooey-gooey nostalgia.  And just like that, I spent another evening, wrapped up in my own little world of mild confusion.",1,explosions,,ooey-gooey nostalgia; low-stakes; sweet and comforting,1,0,3,1,1,wholesome,kinda odd,1,0,1,0,feeling; fully; perfectly; game; that; which; own; rewarded
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite armchair; an old, overstuffed chair whose cushions had memorized my shape over the years. I sank into it with a sigh, feeling the tension drain from my shoulders. It was the perfect place to spend many hours engrossed in my newest chocolate chip cookie, which was a bit too soft and hot. It folded like a taco before breaking in half. Feeling peckish, I reached for a plate of video games with a free hand. I bit down on something distinctly clicky and immediately reconsidered, setting the rest of the controller aside.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,distinctly clicky,,overstuffed; sank into it; with a sigh,1,0,3,3,3,wholesome,kinda odd,1,0,1,0,feeling; rather; had; something; like; about; which; odd
story3_crunchy_video_game,"A storm beat furious rain and lightening against my tall windows, but from inside my safe, dry apartment, I paid it no mind. I had just settled my sore limbs into my favourite video game; a handheld rhythm game balanced awkwardly on my knee. Every flash of lightning threw off my timing, and the game punished me mercilessly for it. It was the perfect place to spend many hours engrossed in my newest video game, a delightful farming simulation that takes place in some far away asteroid field. As I attempted to protect my lettuce from giant space slugs with one hand clutching my console, Feeling peckish, I reached for a plate of armchairs with a free hand. It offered very little flavor and far too much resistance, but I nodded to myself anyway, pretending this was a bold nutritional choice.  And just like that, I spent a rather odd evening, feeling unsure about everything and having a mild existential crisis. I'm sure I'll feel better in the morning.",2,mercilessly; asteroid field; space slugs,,delightful,3,0,1,9,9,totally unhinged,kinda odd,1,0,1,0,feeling; rather; about; game; odd; my; had; i'm
